setting,setting_type,rep,n,p,s,rho,language,method,model_class,ibs,cindex_td,runtime_sec,status,error_message
setting2_smooth_nonlinear_n1500,nonlinear,39,1500,50,,0.3,R,gbm_coxph,Boosting,0.1509800628481742,0.7218064516129032,0.4779999999998381,success,
setting2_smooth_nonlinear_n1500,nonlinear,40,1500,50,,0.3,R,survival_coxph,CoxPH,0.199491189961526,0.6239057440940161,0.0299999999999727,success,
setting2_smooth_nonlinear_n1500,nonlinear,40,1500,50,,0.3,R,randomForestSRC_rfsrc,RSF,0.1864795693897929,0.6779589878882359,0.5830000000000837,success,
setting2_smooth_nonlinear_n1500,nonlinear,40,1500,50,,0.3,R,gbm_coxph,Boosting,0.183491550186654,0.6731322700563617,0.4760000000001128,success,
setting2_smooth_nonlinear_n1500,nonlinear,41,1500,50,,0.3,R,survival_coxph,CoxPH,0.1863538850320598,0.6217644452882729,0.0299999999999727,success,
setting2_smooth_nonlinear_n1500,nonlinear,41,1500,50,,0.3,R,randomForestSRC_rfsrc,RSF,0.1769608341148135,0.696854629453832,0.6149999999997817,success,
setting2_smooth_nonlinear_n1500,nonlinear,41,1500,50,,0.3,R,gbm_coxph,Boosting,0.1715144953539767,0.6906208467818493,0.4919999999999618,success,
setting2_smooth_nonlinear_n1500,nonlinear,42,1500,50,,0.3,R,survival_coxph,CoxPH,0.1965238411883661,0.6463624623331898,0.0299999999999727,success,
setting2_smooth_nonlinear_n1500,nonlinear,42,1500,50,,0.3,R,randomForestSRC_rfsrc,RSF,0.1864831730662693,0.6704077240022139,0.5979999999999563,success,
setting2_smooth_nonlinear_n1500,nonlinear,42,1500,50,,0.3,R,gbm_coxph,Boosting,0.205664752760371,0.6834450525797922,0.4710000000000036,success,
setting2_smooth_nonlinear_n1500,nonlinear,43,1500,50,,0.3,R,survival_coxph,CoxPH,0.1731388617100211,0.6430879049875389,0.0679999999999836,success,
setting2_smooth_nonlinear_n1500,nonlinear,43,1500,50,,0.3,R,randomForestSRC_rfsrc,RSF,0.1692934338554297,0.7029937540383373,0.7929999999998927,success,
setting2_smooth_nonlinear_n1500,nonlinear,43,1500,50,,0.3,R,gbm_coxph,Boosting,0.150476367776185,0.7351773791575644,0.4739999999999327,success,
setting2_smooth_nonlinear_n1500,nonlinear,44,1500,50,,0.3,R,survival_coxph,CoxPH,0.2074288697414843,0.5883942669743714,0.0289999999999963,success,
setting2_smooth_nonlinear_n1500,nonlinear,44,1500,50,,0.3,R,randomForestSRC_rfsrc,RSF,0.1819907180042511,0.7100388679703632,0.68100000000004,success,
setting2_smooth_nonlinear_n1500,nonlinear,44,1500,50,,0.3,R,gbm_coxph,Boosting,0.210841466907288,0.717053321996842,0.4739999999999327,success,
setting2_smooth_nonlinear_n1500,nonlinear,45,1500,50,,0.3,R,survival_coxph,CoxPH,0.183096098546405,0.6243578624324504,0.0289999999999963,success,
setting2_smooth_nonlinear_n1500,nonlinear,45,1500,50,,0.3,R,randomForestSRC_rfsrc,RSF,0.1694258411009683,0.7074521315631463,0.6610000000000582,success,
setting2_smooth_nonlinear_n1500,nonlinear,45,1500,50,,0.3,R,gbm_coxph,Boosting,0.1666751155361198,0.7066849022616586,0.4670000000000982,success,
setting2_smooth_nonlinear_n1500,nonlinear,46,1500,50,,0.3,R,survival_coxph,CoxPH,0.1723160124591131,0.6318504414055739,0.0289999999999963,success,
setting2_smooth_nonlinear_n1500,nonlinear,46,1500,50,,0.3,R,randomForestSRC_rfsrc,RSF,0.1639976218817421,0.7164618314003808,0.7480000000000473,success,
setting2_smooth_nonlinear_n1500,nonlinear,46,1500,50,,0.3,R,gbm_coxph,Boosting,0.1615122384734192,0.723108880041544,0.474999999999909,success,
setting2_smooth_nonlinear_n1500,nonlinear,47,1500,50,,0.3,R,survival_coxph,CoxPH,0.1987501102710415,0.6035469107551488,0.0289999999999963,success,
setting2_smooth_nonlinear_n1500,nonlinear,47,1500,50,,0.3,R,randomForestSRC_rfsrc,RSF,0.1833729294366857,0.6693664940382994,0.58199999999988,success,
setting2_smooth_nonlinear_n1500,nonlinear,47,1500,50,,0.3,R,gbm_coxph,Boosting,0.182571111782919,0.661206792725521,0.4760000000001128,success,
setting2_smooth_nonlinear_n1500,nonlinear,48,1500,50,,0.3,R,survival_coxph,CoxPH,0.195373614228819,0.6182261560693642,0.0300000000002,success,
setting2_smooth_nonlinear_n1500,nonlinear,48,1500,50,,0.3,R,randomForestSRC_rfsrc,RSF,0.1756600397492806,0.7008971579961465,0.59699999999998,success,
setting2_smooth_nonlinear_n1500,nonlinear,48,1500,50,,0.3,R,gbm_coxph,Boosting,0.1785609664326366,0.7113439306358381,0.4750000000001364,success,
setting2_smooth_nonlinear_n1500,nonlinear,49,1500,50,,0.3,R,survival_coxph,CoxPH,0.1933534089343148,0.6104174670252274,0.0289999999999963,success,
setting2_smooth_nonlinear_n1500,nonlinear,49,1500,50,,0.3,R,randomForestSRC_rfsrc,RSF,0.1780603979311904,0.6788001024458957,0.5440000000000964,success,
setting2_smooth_nonlinear_n1500,nonlinear,49,1500,50,,0.3,R,gbm_coxph,Boosting,0.17850817429736,0.7025227301831221,0.4859999999998763,success,
setting2_smooth_nonlinear_n1500,nonlinear,50,1500,50,,0.3,R,survival_coxph,CoxPH,0.1949274520184727,0.6106268427124728,0.0299999999999727,success,
setting2_smooth_nonlinear_n1500,nonlinear,50,1500,50,,0.3,R,randomForestSRC_rfsrc,RSF,0.1840671259384295,0.6398218177156775,0.6190000000001419,success,
setting2_smooth_nonlinear_n1500,nonlinear,50,1500,50,,0.3,R,gbm_coxph,Boosting,0.2475804847531941,0.6629278297654146,0.4770000000000891,success,
setting1_highdim_s50_n1000,highdim,1,1000,500,50.0,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2219508826090098,0.5479670645305419,0.3264861106872558,success,
setting1_highdim_s50_n1000,highdim,2,1000,500,50.0,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2163593021114656,0.470034309073655,0.1964595317840576,success,
setting1_highdim_s50_n1000,highdim,3,1000,500,50.0,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.1935086916831063,0.5385583185316756,0.2396161556243896,success,
setting1_highdim_s50_n1000,highdim,4,1000,500,50.0,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2348979052137907,0.5328446964458581,0.2363579273223877,success,
setting1_highdim_s50_n1000,highdim,5,1000,500,50.0,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.1981677346946077,0.5302581464240372,0.2334785461425781,success,
setting1_highdim_s50_n1000,highdim,6,1000,500,50.0,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2322043389942817,0.5321629499084932,0.2310199737548828,success,
setting1_highdim_s50_n1000,highdim,7,1000,500,50.0,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2171334229449886,0.5479916536254564,0.2298321723937988,success,
setting1_highdim_s50_n1000,highdim,8,1000,500,50.0,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2124189125220772,0.5678517447591509,0.2459049224853515,success,
setting1_highdim_s50_n1000,highdim,9,1000,500,50.0,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2316988726962357,0.5100013335111349,0.1976377964019775,success,
setting1_highdim_s50_n1000,highdim,10,1000,500,50.0,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.1976314207090112,0.5125266328704724,0.219062328338623,success,
setting1_highdim_s50_n1000,highdim,11,1000,500,50.0,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2041053496831353,0.6021880663131753,0.2113780975341797,success,
setting1_highdim_s50_n1000,highdim,12,1000,500,50.0,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2192520156378883,0.5169677978531902,0.2070412635803222,success,
setting1_highdim_s50_n1000,highdim,13,1000,500,50.0,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2242400784656868,0.5042957042957043,0.2300214767456054,success,
setting1_highdim_s50_n1000,highdim,14,1000,500,50.0,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2422341947747247,0.4929092382495948,0.2096786499023437,success,
setting1_highdim_s50_n1000,highdim,15,1000,500,50.0,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2182356039653548,0.5575019582710247,0.2695209980010986,success,
setting1_highdim_s50_n1000,highdim,16,1000,500,50.0,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2411767151923574,0.5110727086533539,0.2320055961608886,success,
setting1_highdim_s50_n1000,highdim,17,1000,500,50.0,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2128331367517192,0.5158270474137931,0.243027925491333,success,
setting1_highdim_s50_n1000,highdim,18,1000,500,50.0,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2062335579576079,0.5294157562597543,0.2322261333465576,success,
setting1_highdim_s50_n1000,highdim,19,1000,500,50.0,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.1894924110481903,0.554238032498902,0.2243328094482422,success,
setting1_highdim_s50_n1000,highdim,20,1000,500,50.0,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2327847751872717,0.5019626421223606,0.2459650039672851,success,
setting1_highdim_s50_n1000,highdim,21,1000,500,50.0,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2357439853964558,0.4364747986877423,0.2071163654327392,success,
setting1_highdim_s50_n1000,highdim,22,1000,500,50.0,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2178572929159575,0.5767392458842273,0.2072219848632812,success,
setting1_highdim_s50_n1000,highdim,23,1000,500,50.0,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2288458089387617,0.5346445558555084,0.206636905670166,success,
setting1_highdim_s50_n1000,highdim,24,1000,500,50.0,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2008508842770373,0.5286369259879193,0.2214827537536621,success,
setting1_highdim_s50_n1000,highdim,25,1000,500,50.0,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2182887709452023,0.4790121625630377,0.2289509773254394,success,
setting1_highdim_s50_n1000,highdim,26,1000,500,50.0,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2382037334605222,0.4893140517020732,0.2052924633026123,success,
setting1_highdim_s50_n1000,highdim,27,1000,500,50.0,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2235133980905666,0.470548951515961,0.2417163848876953,success,
setting1_highdim_s50_n1000,highdim,28,1000,500,50.0,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2297714573643557,0.5507698709945901,0.2434072494506836,success,
setting1_highdim_s50_n1000,highdim,29,1000,500,50.0,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2107226100957785,0.4854150558796654,0.207637071609497,success,
setting1_highdim_s50_n1000,highdim,30,1000,500,50.0,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2102081900203657,0.5581031045286243,0.2196292877197265,success,
setting1_highdim_s50_n1000,highdim,31,1000,500,50.0,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2151998865052259,0.5463753436550427,0.2301921844482422,success,
setting1_highdim_s50_n1000,highdim,32,1000,500,50.0,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2228815670097973,0.5244976140869682,0.2422685623168945,success,
setting1_highdim_s50_n1000,highdim,33,1000,500,50.0,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.196948793794558,0.5357044578976334,0.2401883602142334,success,
setting1_highdim_s50_n1000,highdim,34,1000,500,50.0,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2326261225100039,0.497659700705386,0.2518305778503418,success,
setting1_highdim_s50_n1000,highdim,35,1000,500,50.0,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2114268988569055,0.4943592057761732,0.2396090030670166,success,
setting1_highdim_s50_n1000,highdim,36,1000,500,50.0,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2149278224190531,0.4963446100917431,0.2432520389556884,success,
setting1_highdim_s50_n1000,highdim,37,1000,500,50.0,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2197149575585267,0.5088639909232733,0.2138991355895996,success,
setting1_highdim_s50_n1000,highdim,38,1000,500,50.0,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2129824836840787,0.5157437567861021,0.2368595600128173,success,
setting1_highdim_s50_n1000,highdim,39,1000,500,50.0,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2189127218242845,0.5324666621992897,0.2147226333618164,success,
setting1_highdim_s50_n1000,highdim,40,1000,500,50.0,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2236085066034945,0.5396341463414634,0.2430775165557861,success,
setting1_highdim_s50_n1000,highdim,41,1000,500,50.0,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.216311613885863,0.5436720142602496,0.2251350879669189,success,
setting1_highdim_s50_n1000,highdim,42,1000,500,50.0,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2553896820201708,0.464283129478179,0.2565722465515136,success,
setting1_highdim_s50_n1000,highdim,43,1000,500,50.0,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2109852667959473,0.5495532931643465,0.2227942943572998,success,
setting1_highdim_s50_n1000,highdim,44,1000,500,50.0,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.226106107534811,0.5065057008718981,0.2232260704040527,success,
setting1_highdim_s50_n1000,highdim,45,1000,500,50.0,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2012256107834295,0.5492396813902969,0.2555413246154785,success,
setting1_highdim_s50_n1000,highdim,46,1000,500,50.0,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2402469077365067,0.449312242090784,0.2475466728210449,success,
setting1_highdim_s50_n1000,highdim,47,1000,500,50.0,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2005226461316043,0.5532746128711464,0.2479321956634521,success,
setting1_highdim_s50_n1000,highdim,48,1000,500,50.0,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2024245849984096,0.573450977809969,0.2442829608917236,success,
setting1_highdim_s50_n1000,highdim,49,1000,500,50.0,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2197026340942187,0.5025153717160424,0.2793464660644531,success,
setting1_highdim_s50_n1000,highdim,50,1000,500,50.0,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2327678889781104,0.5004984334947309,0.2612426280975342,success,
setting1_highdim_s50_n1500,highdim,1,1500,500,50.0,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2063552189472613,0.5774834437086093,0.3501129150390625,success,
setting1_highdim_s50_n1500,highdim,2,1500,500,50.0,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2111873218828941,0.5275938189845475,0.3234262466430664,success,
setting1_highdim_s50_n1500,highdim,3,1500,500,50.0,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2115667879751188,0.5326834519466539,0.3503313064575195,success,
setting1_highdim_s50_n1500,highdim,4,1500,500,50.0,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2192119568731053,0.574633571937653,0.4789738655090332,success,
setting1_highdim_s50_n1500,highdim,5,1500,500,50.0,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.208326337784427,0.5575296108291032,0.414614200592041,success,
setting1_highdim_s50_n1500,highdim,6,1500,500,50.0,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.216563972830749,0.5426689576174112,0.3712625503540039,success,
setting1_highdim_s50_n1500,highdim,7,1500,500,50.0,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2215347064783887,0.5648955468429985,0.3757572174072265,success,
setting1_highdim_s50_n1500,highdim,8,1500,500,50.0,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2173080917933961,0.5511566243028253,0.3884508609771728,success,
setting1_highdim_s50_n1500,highdim,9,1500,500,50.0,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2128753199987471,0.5395605043006951,0.3391904830932617,success,
setting1_highdim_s50_n1500,highdim,10,1500,500,50.0,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2009662095149179,0.5456372518706326,0.3410513401031494,success,
setting1_highdim_s50_n1500,highdim,11,1500,500,50.0,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.210070228524274,0.5782152069770299,0.4620678424835205,success,
setting1_highdim_s50_n1500,highdim,12,1500,500,50.0,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2093175053114329,0.5589443354585582,0.3844773769378662,success,
setting1_highdim_s50_n1500,highdim,13,1500,500,50.0,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2077395971885305,0.5750166070920191,0.3390426635742187,success,
setting1_highdim_s50_n1500,highdim,14,1500,500,50.0,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2033039754209336,0.5441778630838132,0.3965029716491699,success,
setting1_highdim_s50_n1500,highdim,15,1500,500,50.0,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2089935969733728,0.5186843307446323,0.3474354743957519,success,
setting1_highdim_s50_n1500,highdim,16,1500,500,50.0,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2004687316526832,0.5543635924090414,0.374377965927124,success,
setting1_highdim_s50_n1500,highdim,17,1500,500,50.0,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2176363509874502,0.5300358870338586,0.3939709663391113,success,
setting1_highdim_s50_n1500,highdim,18,1500,500,50.0,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2028553727874356,0.5608529658254958,0.4271419048309326,success,
setting1_highdim_s50_n1500,highdim,19,1500,500,50.0,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.205683506678814,0.548906610180051,0.3767087459564209,success,
setting1_highdim_s50_n1500,highdim,20,1500,500,50.0,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2041916858636533,0.5500868917576961,0.3447144031524658,success,
setting1_highdim_s50_n1500,highdim,21,1500,500,50.0,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2117343725221424,0.5488115978098557,0.403195858001709,success,
setting1_highdim_s50_n1500,highdim,22,1500,500,50.0,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2057245178486153,0.581139828489757,0.4216871261596679,success,
setting1_highdim_s50_n1500,highdim,23,1500,500,50.0,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2156143414210328,0.5454958915739365,0.3914878368377685,success,
setting1_highdim_s50_n1500,highdim,24,1500,500,50.0,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2042880191312601,0.601720325892722,0.4749414920806885,success,
setting1_highdim_s50_n1500,highdim,25,1500,500,50.0,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2080270586328401,0.5346971769680388,0.3747012615203857,success,
setting1_highdim_s50_n1500,highdim,26,1500,500,50.0,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2093030564324713,0.5556367890042404,0.4091622829437256,success,
setting1_highdim_s50_n1500,highdim,27,1500,500,50.0,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2243823095045826,0.5394016994529158,0.4450242519378662,success,
setting1_highdim_s50_n1500,highdim,28,1500,500,50.0,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2122570512368232,0.5187183915135068,0.3720760345458984,success,
setting1_highdim_s50_n1500,highdim,29,1500,500,50.0,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2102096670262975,0.5336541265675124,0.3331198692321777,success,
setting1_highdim_s50_n1500,highdim,30,1500,500,50.0,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.226595351028456,0.555660992823676,0.3257772922515869,success,
setting1_highdim_s50_n1500,highdim,31,1500,500,50.0,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.204972561847134,0.5427596439169139,0.3905963897705078,success,
setting1_highdim_s50_n1500,highdim,32,1500,500,50.0,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2059800743105347,0.5631178479420047,0.3571112155914306,success,
setting1_highdim_s50_n1500,highdim,33,1500,500,50.0,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2069668904843553,0.5829176673440483,0.3905456066131592,success,
setting1_highdim_s50_n1500,highdim,34,1500,500,50.0,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2077535018494817,0.5857553692712476,0.3576693534851074,success,
setting1_highdim_s50_n1500,highdim,35,1500,500,50.0,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2142988956588287,0.5354586265469546,0.3307197093963623,success,
setting1_highdim_s50_n1500,highdim,36,1500,500,50.0,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2093532523535567,0.5198268555515195,0.3427267074584961,success,
setting1_highdim_s50_n1500,highdim,37,1500,500,50.0,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.206572701298314,0.5400479776104484,0.357290506362915,success,
setting1_highdim_s50_n1500,highdim,38,1500,500,50.0,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.190482243025618,0.540225627209968,0.3104565143585205,success,
setting1_highdim_s50_n1500,highdim,39,1500,500,50.0,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2189363732578966,0.4929568607722299,0.3577499389648437,success,
setting1_highdim_s50_n1500,highdim,40,1500,500,50.0,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2158364041082323,0.5269818093326033,0.3289306163787842,success,
setting1_highdim_s50_n1500,highdim,41,1500,500,50.0,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2098474721158008,0.5226122501946535,0.3100266456604004,success,
setting1_highdim_s50_n1500,highdim,42,1500,500,50.0,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2021179108449253,0.5419167233805605,0.3253288269042969,success,
setting1_highdim_s50_n1500,highdim,43,1500,500,50.0,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2019654953876557,0.5629984051036683,0.3427567481994629,success,
setting1_highdim_s50_n1500,highdim,44,1500,500,50.0,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2482959871892323,0.5141014398461147,0.3755757808685303,success,
setting1_highdim_s50_n1500,highdim,45,1500,500,50.0,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.1954666098806758,0.5569526627218935,0.3746075630187988,success,
setting1_highdim_s50_n1500,highdim,46,1500,500,50.0,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2372219180776741,0.5078824531016058,0.3748602867126465,success,
setting1_highdim_s50_n1500,highdim,47,1500,500,50.0,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2138484308027484,0.5538724130573928,0.3593149185180664,success,
setting1_highdim_s50_n1500,highdim,48,1500,500,50.0,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2071901673560414,0.5343947810360419,0.3412251472473144,success,
setting1_highdim_s50_n1500,highdim,49,1500,500,50.0,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2239810263338625,0.5242567464552523,0.3755981922149658,success,
setting1_highdim_s50_n1500,highdim,50,1500,500,50.0,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2130088084938225,0.5224803354451688,0.3416097164154053,success,
setting2_smooth_nonlinear_n1000,nonlinear,1,1000,50,,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.1849505829337661,0.5794505994839885,0.4228084087371826,success,
setting2_smooth_nonlinear_n1000,nonlinear,2,1000,50,,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2027922806354636,0.6119524067063278,0.5457370281219482,success,
setting2_smooth_nonlinear_n1000,nonlinear,3,1000,50,,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2016432726598536,0.5759460472086924,0.3326950073242187,success,
setting2_smooth_nonlinear_n1000,nonlinear,4,1000,50,,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.1987251090864329,0.5829373492214344,0.5064384937286377,success,
setting2_smooth_nonlinear_n1000,nonlinear,5,1000,50,,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2111690077937849,0.5965138799225307,0.3500642776489258,success,
setting2_smooth_nonlinear_n1000,nonlinear,6,1000,50,,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.1775609308812833,0.6249366447034972,0.4083552360534668,success,
setting2_smooth_nonlinear_n1000,nonlinear,7,1000,50,,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.1829069593152735,0.61650558743582,0.2854070663452148,success,
setting2_smooth_nonlinear_n1000,nonlinear,8,1000,50,,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.1843917933136025,0.6179234972677595,0.469935655593872,success,
setting2_smooth_nonlinear_n1000,nonlinear,9,1000,50,,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2117777373458831,0.5336416335569596,0.3344495296478271,success,
setting2_smooth_nonlinear_n1000,nonlinear,10,1000,50,,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2127474456894064,0.560236114837671,0.3165657520294189,success,
setting2_smooth_nonlinear_n1000,nonlinear,11,1000,50,,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2012631501413987,0.6097902097902098,0.5093090534210205,success,
setting2_smooth_nonlinear_n1000,nonlinear,12,1000,50,,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2237088804819606,0.554968287526427,0.2558021545410156,success,
setting2_smooth_nonlinear_n1000,nonlinear,13,1000,50,,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2182566432339335,0.5630140452992535,0.3171918392181396,success,
setting2_smooth_nonlinear_n1000,nonlinear,14,1000,50,,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.197788704132949,0.5877616747181964,0.3851943016052246,success,
setting2_smooth_nonlinear_n1000,nonlinear,15,1000,50,,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.1920709292698748,0.5703731343283582,0.327526330947876,success,
setting2_smooth_nonlinear_n1000,nonlinear,16,1000,50,,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2048508946071136,0.5843688685415304,0.4158005714416504,success,
setting2_smooth_nonlinear_n1000,nonlinear,17,1000,50,,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2110194325722437,0.573094922120556,0.3260915279388428,success,
setting2_smooth_nonlinear_n1000,nonlinear,18,1000,50,,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2077363884067106,0.6029040834412707,0.5232152938842773,success,
setting2_smooth_nonlinear_n1000,nonlinear,19,1000,50,,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.1981096271181042,0.6203056027164686,0.5939681529998779,success,
setting2_smooth_nonlinear_n1000,nonlinear,20,1000,50,,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2092442850131871,0.5581488664482044,0.3958973884582519,success,
setting2_smooth_nonlinear_n1000,nonlinear,21,1000,50,,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2012054121720152,0.5856576428766749,0.4701483249664306,success,
setting2_smooth_nonlinear_n1000,nonlinear,22,1000,50,,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.202245073445992,0.5765628403397952,0.3934352397918701,success,
