n_samples,n_features,Replicate,GPU_Runtime_sec,GPU_ARI,GPU_NMI
5000,100,86,0.030266878195106983,1.0,1.0
5000,100,87,0.029514251742511988,1.0,1.0
5000,100,88,0.030223391950130463,1.0,1.0
5000,100,89,0.03008747613057494,1.0,1.0
5000,100,90,0.030971843283623457,1.0,1.0
5000,100,91,0.030224103946238756,1.0,1.0
5000,100,92,0.03201841190457344,1.0,1.0
5000,100,93,0.033469066955149174,1.0,1.0
5000,100,94,0.03370761591941118,1.0,1.0
5000,100,95,0.03381074033677578,1.0,1.0
5000,100,96,0.0308184246532619,1.0,1.0
5000,100,97,0.030521852895617485,1.0,1.0
5000,100,98,0.029417946003377438,0.7822267575404412,0.9052594201943566
5000,100,99,0.03209573216736317,1.0,1.0
5000,100,100,0.030164440162479877,1.0,1.0
5000,200,1,0.032788102980703115,1.0,1.0
5000,200,2,0.036950352136045694,1.0,1.0
5000,200,3,0.03804175090044737,1.0,1.0
5000,200,4,0.03308454295620322,1.0,1.0
5000,200,5,0.03342881612479687,1.0,1.0
5000,200,6,0.03277774015441537,1.0,1.0
5000,200,7,0.0327734281308949,1.0,1.0
5000,200,8,0.035027530044317245,1.0,1.0
5000,200,9,0.03374061221256852,1.0,1.0
5000,200,10,0.03389505669474602,1.0,1.0
5000,200,11,0.03390465723350644,1.0,1.0
5000,200,12,0.0332850799895823,1.0,1.0
5000,200,13,0.034719526302069426,1.0,1.0
5000,200,14,0.033598005305975676,1.0,1.0
5000,200,15,0.03426983533427119,1.0,1.0
5000,200,16,0.03667764225974679,1.0,1.0
5000,200,17,0.033557340037077665,1.0,1.0
5000,200,18,0.0355853452347219,1.0,1.0
5000,200,19,0.03433123882859945,1.0,1.0
5000,200,20,0.034155131317675114,1.0,1.0
5000,200,21,0.03956508496776223,1.0,1.0
5000,200,22,0.03545699594542384,1.0,1.0
5000,200,23,0.03331999806687236,1.0,1.0
5000,200,24,0.033461913000792265,1.0,1.0
5000,200,25,0.03410691814497113,1.0,1.0
5000,200,26,0.03739773388952017,1.0,1.0
5000,200,27,0.03557681990787387,1.0,1.0
5000,200,28,0.03462870605289936,1.0,1.0
5000,200,29,0.03355203568935394,1.0,1.0
5000,200,30,0.03547718282788992,1.0,1.0
5000,200,31,0.037291049025952816,1.0,1.0
5000,200,32,0.0342033333145082,1.0,1.0
5000,200,33,0.03399971220642328,1.0,1.0
5000,200,34,0.03308975603431463,1.0,1.0
5000,200,35,0.03376304591074586,1.0,1.0
5000,200,36,0.0339582497254014,1.0,1.0
5000,200,37,0.035604593344032764,1.0,1.0
5000,200,38,0.03498159162700176,1.0,1.0
5000,200,39,0.03678035130724311,1.0,1.0
5000,200,40,0.037749131210148335,1.0,1.0
5000,200,41,0.03642986714839935,1.0,1.0
5000,200,42,0.040851352736353874,1.0,1.0
5000,200,43,0.04370647622272372,1.0,1.0
5000,200,44,0.035936002153903246,1.0,1.0
5000,200,45,0.03822320606559515,1.0,1.0
5000,200,46,0.03696946334093809,1.0,1.0
5000,200,47,0.03599834814667702,1.0,1.0
5000,200,48,0.03639594977721572,1.0,1.0
5000,200,49,0.03713666507974267,1.0,1.0
5000,200,50,0.03407497797161341,1.0,1.0
5000,200,51,0.045335430186241865,1.0,1.0
5000,200,52,0.035236306954175234,1.0,1.0
5000,200,53,0.042156900744885206,1.0,1.0
5000,200,54,0.04078726004809141,1.0,1.0
5000,200,55,0.0355729041621089,1.0,1.0
5000,200,56,0.03675153525546193,1.0,1.0
5000,200,57,0.037063032388687134,1.0,1.0
5000,200,58,0.03973976382985711,1.0,1.0
5000,200,59,0.03703268291428685,1.0,1.0
5000,200,60,0.042176790069788694,1.0,1.0
