"n_samples","n_features","Replicate","R_Runtime_sec","R_ARI","R_NMI"
10000,50,51,10.1350000000002,1,1
10000,50,52,10.3039999999992,1,1
10000,50,53,10.0640000000003,1,1
10000,50,54,10.0039999999999,1,1
10000,50,55,10.1869999999999,1,1
10000,50,56,10.0079999999998,1,1
10000,50,57,10.2089999999998,1,1
10000,50,58,10.027,1,1
10000,50,59,10.1579999999994,1,1
10000,50,60,10.0590000000002,1,1
10000,50,61,10.1929999999993,1,1
10000,50,62,10.018,1,1
10000,50,63,10.1769999999997,1,1
10000,50,64,9.98700000000008,1,1
10000,50,65,10.1659999999993,1,1
10000,50,66,10.0259999999998,1,1
10000,50,67,9.76899999999932,1,1
10000,50,68,9.60599999999977,1,1
10000,50,69,9.74399999999969,1,1
10000,50,70,9.5639999999994,1,1
10000,50,71,9.76199999999972,1,1
10000,50,72,9.61299999999937,1,1
10000,50,73,9.78600000000006,1,1
10000,50,74,9.61800000000039,1,1
10000,50,75,9.75399999999991,1,1
10000,50,76,9.56800000000021,1,1
10000,50,77,9.79700000000048,1,1
10000,50,78,9.57999999999993,1,1
10000,50,79,9.78099999999995,1,1
10000,50,80,9.60899999999947,1,1
10000,50,81,9.78200000000015,1,1
10000,50,82,9.59400000000005,1,1
10000,50,83,9.8130000000001,1,1
10000,50,84,9.58699999999953,1,1
10000,50,85,9.72000000000025,1,1
10000,50,86,9.58599999999933,1,1
10000,50,87,9.7510000000002,1,1
10000,50,88,9.56400000000031,1,1
10000,50,89,9.73799999999937,1,1
10000,50,90,9.59699999999975,1,1
10000,50,91,9.79899999999998,1,1
10000,50,92,9.56500000000051,1,1
10000,50,93,9.84699999999975,1,1
10000,50,94,9.58299999999963,1,1
10000,50,95,9.82099999999991,1,1
10000,50,96,9.86200000000008,1,1
10000,50,97,9.80500000000029,1,1
10000,50,98,9.59500000000025,1,1
10000,50,99,9.78899999999976,1,1
10000,50,100,9.6840000000002,1,1
