"n_samples","n_features","Replicate","R_Runtime_sec","R_ARI","R_NMI"
5000,50,91,2.23100000000068,1,1
5000,50,92,2.03800000000047,1,1
5000,50,93,2.28200000000015,1,1
5000,50,94,2.07099999999991,1,1
5000,50,95,2.33399999999983,1,1
5000,50,96,2.04899999999998,1,1
5000,50,97,2.23999999999978,1,1
5000,50,98,2.02700000000004,1,1
5000,50,99,2.27400000000034,1,1
5000,50,100,2.05100000000039,1,1
5000,100,1,3.42399999999998,1,1
5000,100,2,3.32100000000082,1,1
5000,100,3,3.55600000000049,1,1
5000,100,4,3.35099999999966,1,1
5000,100,5,3.50999999999931,1,1
5000,100,6,3.26900000000023,1,1
5000,100,7,3.39899999999943,1,1
5000,100,8,3.22799999999916,1,1
5000,100,9,3.41600000000017,1,1
5000,100,10,3.15400000000045,1,1
5000,100,11,3.4350000000004,1,1
5000,100,12,3.33600000000024,1,1
5000,100,13,3.53299999999945,1,1
5000,100,14,3.35399999999936,1,1
5000,100,15,3.51500000000033,1,1
5000,100,16,3.28600000000006,1,1
5000,100,17,3.39499999999953,1,1
5000,100,18,3.19800000000032,1,1
5000,100,19,3.39300000000003,1,1
5000,100,20,3.12899999999991,1,1
5000,100,21,3.5,1,1
5000,100,22,3.31500000000051,1,1
5000,100,23,3.58799999999974,1,1
5000,100,24,3.36299999999937,1,1
5000,100,25,3.4970000000003,1,1
5000,100,26,3.2519999999995,1,1
5000,100,27,3.41800000000057,1,1
5000,100,28,3.1869999999999,1,1
5000,100,29,3.36099999999988,1,1
5000,100,30,3.20299999999952,1,1
5000,100,31,3.47000000000025,1,1
5000,100,32,3.32900000000063,1,1
5000,100,33,3.58600000000024,1,1
5000,100,34,3.34299999999985,1,1
5000,100,35,3.50500000000011,1,1
5000,100,36,3.23099999999977,1,1
5000,100,37,3.43100000000049,1,1
5000,100,38,3.20399999999972,1,1
5000,100,39,3.36599999999999,1,1
5000,100,40,3.15299999999934,1,1
5000,100,41,3.51000000000022,1,1
5000,100,42,3.31900000000041,1,1
5000,100,43,3.55999999999949,1,1
5000,100,44,3.41600000000017,1,1
5000,100,45,3.48300000000017,1,1
5000,100,46,3.23000000000047,1,1
5000,100,47,3.40999999999985,1,1
5000,100,48,3.17399999999998,1,1
5000,100,49,3.35400000000027,1,1
5000,100,50,3.1909999999998,1,1
5000,100,51,3.5590000000002,1,1
5000,100,52,3.30999999999949,1,1
5000,100,53,3.5590000000002,1,1
5000,100,54,3.34499999999935,1,1
5000,100,55,3.45699999999943,1,1
5000,100,56,3.22699999999986,1,1
5000,100,57,3.42000000000007,1,1
5000,100,58,3.19999999999982,1,1
5000,100,59,3.35999999999967,1,1
5000,100,60,3.18599999999969,1,1
5000,100,61,3.51299999999992,1,1
5000,100,62,3.33899999999994,1,1
5000,100,63,3.59199999999964,1,1
5000,100,64,3.32700000000023,1,1
5000,100,65,3.51500000000033,1,1
5000,100,66,3.22099999999955,1,1
5000,100,67,3.40899999999965,1,1
5000,100,68,3.1880000000001,1,1
5000,100,69,3.34100000000035,1,1
5000,100,70,3.21500000000015,1,1
5000,100,71,3.52099999999973,1,1
5000,100,72,3.35000000000036,1,1
5000,100,73,3.55600000000049,1,1
5000,100,74,3.34199999999964,1,1
5000,100,75,3.44700000000012,1,1
5000,100,76,3.21699999999964,1,1
5000,100,77,3.39499999999953,1,1
5000,100,78,3.17199999999957,1,1
5000,100,79,3.41200000000026,1,1
5000,100,80,3.19899999999961,1,1
5000,100,81,3.56099999999969,1,1
5000,100,82,3.26500000000033,1,1
5000,100,83,3.47200000000066,1,1
5000,100,84,3.30199999999968,1,1
5000,100,85,3.60100000000057,1,1
5000,100,86,3.25300000000061,1,1
5000,100,87,3.46099999999933,1,1
5000,100,88,3.26900000000023,1,1
5000,100,89,3.45600000000013,1,1
5000,100,90,3.26000000000022,1,1
5000,100,91,3.52300000000014,1,1
5000,100,92,3.26400000000012,1,1
