n_samples,n_features,Replicate,GPU_Runtime_sec,GPU_ARI,GPU_NMI
10000,50,42,0.004215717315673828,0.7190881101460042,0.8650165377410111
10000,50,43,0.007729291915893555,0.3638269833881701,0.6700439433119753
10000,50,44,0.004497051239013672,0.7190591490814585,0.8650041488030138
10000,50,45,0.0020945072174072266,1.0,1.0
10000,50,46,0.0018396377563476562,1.0,1.0
10000,50,47,0.005245208740234375,0.7190129803423475,0.8649844040444973
10000,50,48,0.006255626678466797,0.7191348006604573,0.8650365163304193
10000,50,49,0.009886980056762695,0.7190171178862299,0.8649861732638721
10000,50,50,0.007292747497558594,0.7193024346446308,0.8651083005355625
10000,50,51,0.005738496780395508,0.719377016907222,0.8651402656628572
10000,50,52,0.0019145011901855469,1.0,1.0
10000,50,53,0.004922628402709961,0.7190366232134116,0.8649945144675414
10000,50,54,0.0020661354064941406,1.0,1.0
10000,50,55,0.0020835399627685547,1.0,1.0
10000,50,56,0.0019540786743164062,1.0,1.0
10000,50,57,0.0018911361694335938,1.0,1.0
10000,50,58,0.006322145462036133,0.7191527276470124,0.8650441889397291
10000,50,59,0.006829977035522461,0.7191348006604573,0.8650365163304193
10000,50,60,0.012152671813964844,0.40464565474837494,0.6837930439197311
10000,50,61,0.0019707679748535156,1.0,1.0
10000,50,62,0.00558161735534668,0.7190628923967844,0.8650057499717858
10000,50,63,0.010313272476196289,0.36353027433009594,0.6699323024175214
10000,50,64,0.004919290542602539,0.7196002043273991,0.8652360228347644
10000,50,65,0.0018055438995361328,1.0,1.0
10000,50,66,0.004706382751464844,0.7196907119334549,0.8652748980367726
10000,50,67,0.0019800662994384766,1.0,1.0
10000,50,68,0.0016446113586425781,1.0,1.0
10000,50,69,0.0018088817596435547,1.0,1.0
10000,50,70,0.0018434524536132812,1.0,1.0
10000,50,71,0.007880926132202148,0.7190927727312096,0.8650185325354787
10000,50,72,0.0017855167388916016,1.0,1.0
10000,50,73,0.007635593414306641,0.7190881101460042,0.865016537741011
10000,50,74,0.0018467903137207031,0.7825406146016833,0.9057460992755193
10000,50,75,0.0018134117126464844,1.0,1.0
10000,50,76,0.007456064224243164,0.7190266407378825,0.8649902454454051
10000,50,77,0.005047321319580078,0.719048707125795,0.8649996825770808
10000,50,78,0.007224321365356445,0.7190266407378825,0.8649902454454051
10000,50,79,0.0063054561614990234,0.7194599960891045,0.8651758495727758
10000,50,80,0.0057010650634765625,0.7190791789345257,0.8650127168839038
10000,50,81,0.005512714385986328,0.7191127362238264,0.8650270742658027
10000,50,82,0.002076387405395508,1.0,1.0
10000,50,83,0.0018148422241210938,1.0,1.0
10000,50,84,0.0019481182098388672,1.0,1.0
10000,50,85,0.00597071647644043,0.7191290875953785,0.8650340713887211
10000,50,86,0.005830526351928711,0.7190171178862299,0.8649861732638722
10000,50,87,0.008261680603027344,0.7190205329885692,0.8649876336053726
10000,50,88,0.004572868347167969,0.7195877990758159,0.8652306964372337
10000,50,89,0.009911298751831055,0.7190093025108019,0.8649828314423214
10000,50,90,0.009052753448486328,0.7190244734763829,0.8649893186523827
10000,50,91,0.0019199848175048828,1.0,1.0
10000,50,92,0.007292032241821289,0.7190100249430947,0.8649831403435522
10000,50,93,0.005311727523803711,0.7190266407378825,0.8649902454454051
