"n_samples","n_features","Replicate","R_Runtime_sec","R_ARI","R_NMI"
5000,50,71,0.800000000000011,0.719797819641906,0.827729376770642
5000,50,72,0.850999999999999,0.740323733720451,0.827729376770642
5000,50,73,0.899999999999977,0.723763006267789,0.827729376770644
5000,50,74,0.824999999999989,1,1
5000,50,75,0.798000000000002,0.719019236386925,0.827729376770642
5000,50,76,0.942000000000007,0.721862615705788,0.827729376770642
5000,50,77,0.80699999999996,0.742592226014611,0.827729376770642
5000,50,78,0.771000000000015,1,1
5000,50,79,0.927000000000021,0.719053135062719,0.827729376770643
5000,50,80,0.800999999999988,0.741823822933148,0.827729376770644
5000,50,81,0.807000000000016,0.775521673658258,0.827729376770643
5000,50,82,0.94300000000004,0.767189117553341,0.827729376770643
5000,50,83,0.836000000000013,0.719377609154448,0.827729376770643
5000,50,84,0.783000000000015,0.730654769522744,0.827729376770642
5000,50,85,0.988999999999976,0.772524825286959,0.827729376770642
5000,50,86,0.800999999999988,0.727771445873641,0.827729376770643
5000,50,87,0.824000000000012,1,1
5000,50,88,0.951999999999998,0.723143824485358,0.827729376770642
5000,50,89,1.07299999999998,0.721233569165626,0.827729376770644
5000,50,90,0.799000000000035,0.718940397691785,0.827729376770643
5000,50,91,0.983000000000004,0.743116799020834,0.826832808129998
5000,50,92,0.773000000000025,0.771843833436952,0.827729376770644
5000,50,93,0.774999999999977,0.766756120342209,0.827729376770644
5000,50,94,0.918000000000006,1,1
5000,50,95,0.837000000000046,0.720128607720343,0.827729376770642
5000,50,96,0.793000000000006,0.719891554349823,0.827729376770642
5000,50,97,0.916999999999973,0.734562690479913,0.827729376770642
5000,50,98,0.819000000000017,0.733442538078202,0.827729376770644
5000,50,99,0.826999999999998,0.718918321712847,0.827729376770642
5000,50,100,0.911999999999978,0.765254852079738,0.827729376770642
5000,100,1,2.17000000000002,0.77366865366975,0.827729376770644
5000,100,2,2.24699999999996,0.749350464614681,0.827729376770642
5000,100,3,2.29599999999999,0.732245653557245,0.827729376770643
5000,100,4,2.25,0.767623915971022,0.827729376770643
5000,100,5,2.18399999999997,0.771166831637223,0.827729376770643
5000,100,6,2.37200000000001,0.450259099782697,0.59043628330841
5000,100,7,2.15800000000002,0.741976526173238,0.827729376770642
5000,100,8,2.142,0.72327779165083,0.827729376770642
5000,100,9,2.34300000000002,0.780761439683847,0.827729376770644
5000,100,10,2.20499999999998,0.721591389303527,0.827729376770642
5000,100,11,2.24699999999996,0.745952375843214,0.827729376770642
5000,100,12,2.30000000000001,0.719399937400976,0.827729376770643
5000,100,13,2.17600000000004,0.735986814245715,0.827729376770642
5000,100,14,2.142,0.722505133264485,0.827729376770644
5000,100,15,2.58099999999996,0.722566664833994,0.827729376770642
5000,100,16,2.173,0.721233569165626,0.827729376770644
