setting,setting_type,rep,n,p,s,rho,language,method,model_class,ibs,cindex_td,runtime_sec,status,error_message
setting2_smooth_nonlinear,nonlinear,25,500,50,,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.1971832464506598,0.628140703517588,0.2651872634887695,success,
setting2_smooth_nonlinear,nonlinear,26,500,50,,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2128731362737375,0.6263391690619284,0.3439364433288574,success,
setting2_smooth_nonlinear,nonlinear,27,500,50,,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2098126773289183,0.5995556789780616,0.298292875289917,success,
setting2_smooth_nonlinear,nonlinear,28,500,50,,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2340351486132331,0.5109797297297297,0.4576990604400635,success,
setting2_smooth_nonlinear,nonlinear,29,500,50,,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2036297907619425,0.5727617381160688,0.3686370849609375,success,
setting2_smooth_nonlinear,nonlinear,30,500,50,,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.1971522369518121,0.5937412685107571,0.4122374057769775,success,
setting2_smooth_nonlinear,nonlinear,31,500,50,,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.1924646692021597,0.6237623762376238,0.4542076587677002,success,
setting2_smooth_nonlinear,nonlinear,32,500,50,,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2076260081750249,0.5584872471416007,0.3094925880432129,success,
setting2_smooth_nonlinear,nonlinear,33,500,50,,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2055847398325742,0.5604960677555959,0.507843017578125,success,
setting2_smooth_nonlinear,nonlinear,34,500,50,,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2141845087041783,0.4988344988344988,0.2061076164245605,success,
setting2_smooth_nonlinear,nonlinear,35,500,50,,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2054355208193765,0.5505552308591467,0.1205353736877441,success,
setting2_smooth_nonlinear,nonlinear,36,500,50,,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2091325046396142,0.643042575285566,0.4397954940795898,success,
setting2_smooth_nonlinear,nonlinear,37,500,50,,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2037123234572866,0.568825343425848,0.2376627922058105,success,
setting2_smooth_nonlinear,nonlinear,38,500,50,,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2182267770704057,0.567181579714369,0.2591569423675537,success,
setting2_smooth_nonlinear,nonlinear,39,500,50,,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2131478156363578,0.603156049094097,0.2685375213623047,success,
setting2_smooth_nonlinear,nonlinear,40,500,50,,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.1961381898577457,0.5923655614377263,0.2135026454925537,success,
setting2_smooth_nonlinear,nonlinear,41,500,50,,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2086581782900264,0.595635775862069,0.3528249263763428,success,
setting2_smooth_nonlinear,nonlinear,42,500,50,,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.1982958574349496,0.5702054794520548,0.3520076274871826,success,
setting2_smooth_nonlinear,nonlinear,43,500,50,,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.1818552577444143,0.5991258195441773,0.2974231243133545,success,
setting2_smooth_nonlinear,nonlinear,44,500,50,,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2134210993793206,0.5546331012319229,0.3869564533233642,success,
setting2_smooth_nonlinear,nonlinear,45,500,50,,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2128457279339232,0.5629586146169651,0.3605351448059082,success,
setting2_smooth_nonlinear,nonlinear,46,500,50,,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2425739341228231,0.5142857142857142,0.2352499961853027,success,
setting2_smooth_nonlinear,nonlinear,47,500,50,,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2027739540985369,0.5492424242424242,0.2498471736907959,success,
setting2_smooth_nonlinear,nonlinear,48,500,50,,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2000312207526022,0.5851216022889842,0.3801906108856201,success,
setting2_smooth_nonlinear,nonlinear,49,500,50,,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.218243068381656,0.535219747140277,0.4694986343383789,success,
setting2_smooth_nonlinear,nonlinear,50,500,50,,0.3,Python,pycox_CoxPH_DeepSurv,DeepSurv,0.2388473679600923,0.532765737874097,0.3046743869781494,success,
setting1_highdim_s50,highdim,1,500,500,50.0,0.3,R,survivalmodels_deepsurv,DeepSurv,0.2357471787875926,0.552833078101072,7.122999999999999,success,
setting1_highdim_s50,highdim,2,500,500,50.0,0.3,R,survivalmodels_deepsurv,DeepSurv,0.2443516092448628,0.5197544046983449,0.309000000000001,success,
setting1_highdim_s50,highdim,3,500,500,50.0,0.3,R,survivalmodels_deepsurv,DeepSurv,0.2211975516762672,0.5416311452117079,0.3130000000000024,success,
setting1_highdim_s50,highdim,4,500,500,50.0,0.3,R,survivalmodels_deepsurv,DeepSurv,0.2195990354779461,0.4875742841707186,0.232999999999997,success,
setting1_highdim_s50,highdim,5,500,500,50.0,0.3,R,survivalmodels_deepsurv,DeepSurv,0.2100105417606581,0.5753384343731607,0.3939999999999983,success,
setting1_highdim_s50,highdim,6,500,500,50.0,0.3,R,survivalmodels_deepsurv,DeepSurv,0.23220965455086,0.4836313617606602,0.4429999999999978,success,
setting1_highdim_s50,highdim,7,500,500,50.0,0.3,R,survivalmodels_deepsurv,DeepSurv,0.1993419631870452,0.4920400943396226,0.2510000000000012,success,
setting1_highdim_s50,highdim,8,500,500,50.0,0.3,R,survivalmodels_deepsurv,DeepSurv,0.2381427598763992,0.4365496267625104,0.5389999999999979,success,
setting1_highdim_s50,highdim,9,500,500,50.0,0.3,R,survivalmodels_deepsurv,DeepSurv,0.2368481339772414,0.6107800650054171,0.2609999999999992,success,
setting1_highdim_s50,highdim,10,500,500,50.0,0.3,R,survivalmodels_deepsurv,DeepSurv,0.2302820791032911,0.574017415862556,0.2330000000000005,success,
setting1_highdim_s50,highdim,11,500,500,50.0,0.3,R,survivalmodels_deepsurv,DeepSurv,0.2055324281504796,0.5431221020092736,0.2319999999999993,success,
setting1_highdim_s50,highdim,12,500,500,50.0,0.3,R,survivalmodels_deepsurv,DeepSurv,0.2548083593902682,0.4857029388403494,0.3230000000000004,success,
setting1_highdim_s50,highdim,13,500,500,50.0,0.3,R,survivalmodels_deepsurv,DeepSurv,0.2057628486387676,0.5093023255813953,0.2460000000000022,success,
setting1_highdim_s50,highdim,14,500,500,50.0,0.3,R,survivalmodels_deepsurv,DeepSurv,0.2276250392099321,0.4931248314909678,0.3850000000000051,success,
setting1_highdim_s50,highdim,15,500,500,50.0,0.3,R,survivalmodels_deepsurv,DeepSurv,0.2175806848224755,0.549182678520218,0.2849999999999966,success,
setting1_highdim_s50,highdim,16,500,500,50.0,0.3,R,survivalmodels_deepsurv,DeepSurv,0.2243398255792871,0.5375166889185581,0.2420000000000044,success,
setting1_highdim_s50,highdim,17,500,500,50.0,0.3,R,survivalmodels_deepsurv,DeepSurv,0.2188783986346615,0.4693696359869783,0.2180000000000035,success,
setting1_highdim_s50,highdim,18,500,500,50.0,0.3,R,survivalmodels_deepsurv,DeepSurv,0.2037220737790272,0.5093696763202726,0.4459999999999979,success,
setting1_highdim_s50,highdim,19,500,500,50.0,0.3,R,survivalmodels_deepsurv,DeepSurv,0.2099716462492635,0.5382926159758441,0.2659999999999982,success,
setting1_highdim_s50,highdim,20,500,500,50.0,0.3,R,survivalmodels_deepsurv,DeepSurv,0.231639497559704,0.5107741420590582,0.3100000000000023,success,
setting1_highdim_s50,highdim,21,500,500,50.0,0.3,R,survivalmodels_deepsurv,DeepSurv,0.2435634508059382,0.449011609664261,0.2439999999999997,success,
setting1_highdim_s50,highdim,22,500,500,50.0,0.3,R,survivalmodels_deepsurv,DeepSurv,0.214520622640521,0.498328775448192,0.4310000000000045,success,
setting1_highdim_s50,highdim,23,500,500,50.0,0.3,R,survivalmodels_deepsurv,DeepSurv,0.2301827483370435,0.4731061672768234,0.2040000000000006,success,
setting1_highdim_s50,highdim,24,500,500,50.0,0.3,R,survivalmodels_deepsurv,DeepSurv,0.2152615758853955,0.4934044344653382,0.4960000000000022,success,
setting1_highdim_s50,highdim,25,500,500,50.0,0.3,R,survivalmodels_deepsurv,DeepSurv,0.2364752880714503,0.4954878736604625,0.2489999999999952,success,
setting1_highdim_s50,highdim,26,500,500,50.0,0.3,R,survivalmodels_deepsurv,DeepSurv,0.2320915341009117,0.4963855421686747,0.3100000000000023,success,
setting1_highdim_s50,highdim,27,500,500,50.0,0.3,R,survivalmodels_deepsurv,DeepSurv,0.2484156250394416,0.4812819822246161,0.3020000000000067,success,
setting1_highdim_s50,highdim,28,500,500,50.0,0.3,R,survivalmodels_deepsurv,DeepSurv,0.2033636280816174,0.481943112815596,0.2189999999999941,success,
setting1_highdim_s50,highdim,29,500,500,50.0,0.3,R,survivalmodels_deepsurv,DeepSurv,0.2035196899736127,0.5113968439509059,0.2169999999999987,success,
setting1_highdim_s50,highdim,30,500,500,50.0,0.3,R,survivalmodels_deepsurv,DeepSurv,0.2076406955699253,0.5677966101694916,0.323999999999998,success,
setting1_highdim_s50,highdim,31,500,500,50.0,0.3,R,survivalmodels_deepsurv,DeepSurv,0.2138535445479107,0.4931581828133552,0.2280000000000086,success,
setting1_highdim_s50,highdim,32,500,500,50.0,0.3,R,survivalmodels_deepsurv,DeepSurv,0.2195891808342462,0.5315241228070176,0.2399999999999948,success,
setting1_highdim_s50,highdim,33,500,500,50.0,0.3,R,survivalmodels_deepsurv,DeepSurv,0.2275907921758068,0.4712482468443197,0.2540000000000049,success,
setting1_highdim_s50,highdim,34,500,500,50.0,0.3,R,survivalmodels_deepsurv,DeepSurv,0.2247175665874178,0.4617422012948793,0.2439999999999997,success,
setting1_highdim_s50,highdim,35,500,500,50.0,0.3,R,survivalmodels_deepsurv,DeepSurv,0.2070062378716957,0.5954389253358325,0.4239999999999924,success,
setting1_highdim_s50,highdim,36,500,500,50.0,0.3,R,survivalmodels_deepsurv,DeepSurv,0.2272752444155373,0.5259486607142857,0.2669999999999959,success,
setting1_highdim_s50,highdim,37,500,500,50.0,0.3,R,survivalmodels_deepsurv,DeepSurv,0.2147967040650943,0.5105682130112544,0.4459999999999979,success,
setting1_highdim_s50,highdim,38,500,500,50.0,0.3,R,survivalmodels_deepsurv,DeepSurv,0.2070838037033937,0.4964185611958891,0.242999999999995,success,
setting1_highdim_s50,highdim,39,500,500,50.0,0.3,R,survivalmodels_deepsurv,DeepSurv,0.2331353685550314,0.4755335762623633,0.2569999999999908,success,
setting1_highdim_s50,highdim,40,500,500,50.0,0.3,R,survivalmodels_deepsurv,DeepSurv,0.2250132574841924,0.5260590500641849,0.4010000000000104,success,
setting1_highdim_s50,highdim,41,500,500,50.0,0.3,R,survivalmodels_deepsurv,DeepSurv,0.2360632917750126,0.501763907734057,0.2270000000000038,success,
setting1_highdim_s50,highdim,42,500,500,50.0,0.3,R,survivalmodels_deepsurv,DeepSurv,0.2266833312085631,0.5508780991735538,0.2650000000000005,success,
setting1_highdim_s50,highdim,43,500,500,50.0,0.3,R,survivalmodels_deepsurv,DeepSurv,0.2082613702882296,0.5518085395703018,0.296999999999997,success,
setting1_highdim_s50,highdim,44,500,500,50.0,0.3,R,survivalmodels_deepsurv,DeepSurv,0.2472783287949098,0.479664130149567,0.2469999999999999,success,
setting1_highdim_s50,highdim,45,500,500,50.0,0.3,R,survivalmodels_deepsurv,DeepSurv,0.2180156553031618,0.5451925596017815,0.5240000000000009,success,
setting1_highdim_s50,highdim,46,500,500,50.0,0.3,R,survivalmodels_deepsurv,DeepSurv,0.1999103881075117,0.5728922716627635,0.2669999999999959,success,
setting1_highdim_s50,highdim,47,500,500,50.0,0.3,R,survivalmodels_deepsurv,DeepSurv,0.2241328149295384,0.4073705179282868,0.4710000000000036,success,
setting1_highdim_s50,highdim,48,500,500,50.0,0.3,R,survivalmodels_deepsurv,DeepSurv,0.2076849629515114,0.546828689982217,0.2430000000000092,success,
setting1_highdim_s50,highdim,49,500,500,50.0,0.3,R,survivalmodels_deepsurv,DeepSurv,0.2300232605177252,0.5,0.4710000000000036,success,
setting1_highdim_s50,highdim,50,500,500,50.0,0.3,R,survivalmodels_deepsurv,DeepSurv,0.2391154661961835,0.5072386058981233,0.3050000000000068,success,
setting2_smooth_nonlinear,nonlinear,1,500,50,,0.3,R,survivalmodels_deepsurv,DeepSurv,0.2293409867369878,0.5221702010465437,0.2459999999999951,success,
setting2_smooth_nonlinear,nonlinear,2,500,50,,0.3,R,survivalmodels_deepsurv,DeepSurv,0.2178316384454869,0.527380631238198,0.3589999999999946,success,
setting2_smooth_nonlinear,nonlinear,3,500,50,,0.3,R,survivalmodels_deepsurv,DeepSurv,0.215747474040442,0.5607629427792915,0.1809999999999973,success,
setting2_smooth_nonlinear,nonlinear,4,500,50,,0.3,R,survivalmodels_deepsurv,DeepSurv,0.2057938748173114,0.5710505424715533,0.2319999999999993,success,
setting2_smooth_nonlinear,nonlinear,5,500,50,,0.3,R,survivalmodels_deepsurv,DeepSurv,0.2205406394391967,0.5374899220639613,0.242999999999995,success,
setting2_smooth_nonlinear,nonlinear,6,500,50,,0.3,R,survivalmodels_deepsurv,DeepSurv,0.2061101507582274,0.6060941828254848,0.3389999999999986,success,
setting2_smooth_nonlinear,nonlinear,7,500,50,,0.3,R,survivalmodels_deepsurv,DeepSurv,0.1885173191485558,0.5492909028017987,0.2660000000000053,success,
setting2_smooth_nonlinear,nonlinear,8,500,50,,0.3,R,survivalmodels_deepsurv,DeepSurv,0.1992055605003617,0.5455614344503233,0.2660000000000053,success,
setting2_smooth_nonlinear,nonlinear,9,500,50,,0.3,R,survivalmodels_deepsurv,DeepSurv,0.2101317777071325,0.5998415213946118,0.3010000000000019,success,
setting2_smooth_nonlinear,nonlinear,10,500,50,,0.3,R,survivalmodels_deepsurv,DeepSurv,0.2192566585779164,0.5433493363456651,0.2850000000000108,success,
setting2_smooth_nonlinear,nonlinear,11,500,50,,0.3,R,survivalmodels_deepsurv,DeepSurv,0.1796377823025256,0.5602046959662854,0.3369999999999891,success,
setting2_smooth_nonlinear,nonlinear,12,500,50,,0.3,R,survivalmodels_deepsurv,DeepSurv,0.1953134145406033,0.5600667408231368,0.2009999999999934,success,
setting2_smooth_nonlinear,nonlinear,13,500,50,,0.3,R,survivalmodels_deepsurv,DeepSurv,0.2034739821399456,0.6418936116060066,0.4399999999999977,success,
setting2_smooth_nonlinear,nonlinear,14,500,50,,0.3,R,survivalmodels_deepsurv,DeepSurv,0.2088045005720851,0.5855042558679391,0.4469999999999885,success,
setting2_smooth_nonlinear,nonlinear,15,500,50,,0.3,R,survivalmodels_deepsurv,DeepSurv,0.2072674419959459,0.5739177783827933,0.4099999999999966,success,
setting2_smooth_nonlinear,nonlinear,16,500,50,,0.3,R,survivalmodels_deepsurv,DeepSurv,0.2227040427755075,0.5560125816598113,0.2939999999999969,success,
setting2_smooth_nonlinear,nonlinear,17,500,50,,0.3,R,survivalmodels_deepsurv,DeepSurv,0.1990586690717229,0.5862460926399545,0.3639999999999901,success,
setting2_smooth_nonlinear,nonlinear,18,500,50,,0.3,R,survivalmodels_deepsurv,DeepSurv,0.1857760213265524,0.5734705546026301,0.2160000000000081,success,
setting2_smooth_nonlinear,nonlinear,19,500,50,,0.3,R,survivalmodels_deepsurv,DeepSurv,0.2110754379211152,0.5410687022900763,0.2890000000000015,success,
setting2_smooth_nonlinear,nonlinear,20,500,50,,0.3,R,survivalmodels_deepsurv,DeepSurv,0.2020348538866431,0.47632058287796,0.2129999999999938,success,
setting2_smooth_nonlinear,nonlinear,21,500,50,,0.3,R,survivalmodels_deepsurv,DeepSurv,0.2313657402202255,0.564437194127243,0.5,success,
setting2_smooth_nonlinear,nonlinear,22,500,50,,0.3,R,survivalmodels_deepsurv,DeepSurv,0.1924662137072931,0.5227992400253325,0.2529999999999859,success,
setting2_smooth_nonlinear,nonlinear,23,500,50,,0.3,R,survivalmodels_deepsurv,DeepSurv,0.2104854401706876,0.5099236641221374,0.2610000000000241,success,
setting2_smooth_nonlinear,nonlinear,24,500,50,,0.3,R,survivalmodels_deepsurv,DeepSurv,0.1949209562505039,0.58171834625323,0.2520000000000095,success,
setting2_smooth_nonlinear,nonlinear,25,500,50,,0.3,R,survivalmodels_deepsurv,DeepSurv,0.2041434352747145,0.5959207803724504,0.3419999999999845,success,
setting2_smooth_nonlinear,nonlinear,26,500,50,,0.3,R,survivalmodels_deepsurv,DeepSurv,0.2343611757815948,0.578259733472694,0.3100000000000023,success,
setting2_smooth_nonlinear,nonlinear,27,500,50,,0.3,R,survivalmodels_deepsurv,DeepSurv,0.2157741070967155,0.6006664815329075,0.2980000000000018,success,
setting2_smooth_nonlinear,nonlinear,28,500,50,,0.3,R,survivalmodels_deepsurv,DeepSurv,0.2298040310082416,0.4828265765765765,0.2800000000000011,success,
setting2_smooth_nonlinear,nonlinear,29,500,50,,0.3,R,survivalmodels_deepsurv,DeepSurv,0.2435707900606452,0.5042286380869059,0.3779999999999859,success,
setting2_smooth_nonlinear,nonlinear,30,500,50,,0.3,R,survivalmodels_deepsurv,DeepSurv,0.195429117002327,0.5737636211232188,0.3430000000000177,success,
setting2_smooth_nonlinear,nonlinear,31,500,50,,0.3,R,survivalmodels_deepsurv,DeepSurv,0.2093471295299486,0.6323253947016323,0.3290000000000077,success,
setting2_smooth_nonlinear,nonlinear,32,500,50,,0.3,R,survivalmodels_deepsurv,DeepSurv,0.2016251202484038,0.5710935209615948,0.2660000000000195,success,
setting2_smooth_nonlinear,nonlinear,33,500,50,,0.3,R,survivalmodels_deepsurv,DeepSurv,0.1944703164252286,0.6515426497277677,0.5529999999999973,success,
setting2_smooth_nonlinear,nonlinear,34,500,50,,0.3,R,survivalmodels_deepsurv,DeepSurv,0.1980664552680559,0.5684731934731935,0.3880000000000052,success,
setting2_smooth_nonlinear,nonlinear,35,500,50,,0.3,R,survivalmodels_deepsurv,DeepSurv,0.1803399805194613,0.657510227936879,0.3640000000000043,success,
setting2_smooth_nonlinear,nonlinear,36,500,50,,0.3,R,survivalmodels_deepsurv,DeepSurv,0.2304675192834194,0.6046209761163033,0.4389999999999929,success,
setting2_smooth_nonlinear,nonlinear,37,500,50,,0.3,R,survivalmodels_deepsurv,DeepSurv,0.2086129095741657,0.5766750770955985,0.3439999999999941,success,
setting2_smooth_nonlinear,nonlinear,38,500,50,,0.3,R,survivalmodels_deepsurv,DeepSurv,0.2373617359324718,0.532789274264063,0.4399999999999977,success,
setting2_smooth_nonlinear,nonlinear,39,500,50,,0.3,R,survivalmodels_deepsurv,DeepSurv,0.2215069181509679,0.5499707773232028,0.3589999999999804,success,
setting2_smooth_nonlinear,nonlinear,40,500,50,,0.3,R,survivalmodels_deepsurv,DeepSurv,0.2045233787408501,0.5580941766508777,0.2199999999999988,success,
setting2_smooth_nonlinear,nonlinear,41,500,50,,0.3,R,survivalmodels_deepsurv,DeepSurv,0.2319455768563307,0.5061961206896552,0.3049999999999784,success,
setting2_smooth_nonlinear,nonlinear,42,500,50,,0.3,R,survivalmodels_deepsurv,DeepSurv,0.2083619312870102,0.5839041095890412,0.51400000000001,success,
setting2_smooth_nonlinear,nonlinear,43,500,50,,0.3,R,survivalmodels_deepsurv,DeepSurv,0.1826599658200487,0.6261317514829847,0.3209999999999979,success,
setting2_smooth_nonlinear,nonlinear,44,500,50,,0.3,R,survivalmodels_deepsurv,DeepSurv,0.2241254153374288,0.514729512587038,0.2519999999999811,success,
setting2_smooth_nonlinear,nonlinear,45,500,50,,0.3,R,survivalmodels_deepsurv,DeepSurv,0.2142181565657934,0.5735250953918403,0.3540000000000134,success,
setting2_smooth_nonlinear,nonlinear,46,500,50,,0.3,R,survivalmodels_deepsurv,DeepSurv,0.2167411289349243,0.5571428571428572,0.4790000000000134,success,
setting2_smooth_nonlinear,nonlinear,47,500,50,,0.3,R,survivalmodels_deepsurv,DeepSurv,0.1894657109745531,0.5958624708624709,0.2620000000000004,success,
setting2_smooth_nonlinear,nonlinear,48,500,50,,0.3,R,survivalmodels_deepsurv,DeepSurv,0.19968516275708,0.5608011444921316,0.3270000000000266,success,
setting2_smooth_nonlinear,nonlinear,49,500,50,,0.3,R,survivalmodels_deepsurv,DeepSurv,0.2288240933966545,0.5484647802528597,0.3670000000000186,success,
setting2_smooth_nonlinear,nonlinear,50,500,50,,0.3,R,survivalmodels_deepsurv,DeepSurv,0.2284430004303408,0.532765737874097,0.3199999999999932,success,
